,id,name_en,weapon_type_x,previous_en,category,rarity,attack,affinity,defense,element_hidden,element1,element1_attack,element2,element2_attack,elderseal,slot_1,slot_2,slot_3,kinsect_bonus,phial,phial_power,shelling,shelling_level,notes,ammo_config,skill,base_name_en,weapon_type_y,type,item1_name,item1_qty,item2_name,item2_qty,item3_name,item3_qty,item4_name,item4_qty,weapon_type,maxed,red,orange,yellow,green,blue,white,purple
1027,445,Kulu Duda II,hunting-horn,Kulu Duda I,N/A,3,504,15,N/A,False,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,WBC,N/A,N/A,Kulu Duda II,hunting-horn,Upgrade,Radobaan Scale,3,Kulu-Ya-Ku Beak,2.0,Kulu-Ya-Ku Plume,2.0,Boulder Bone,3.0,hunting-horn,False,80,50,80,90,0,0,0
1028,446,Kulu Duda III,hunting-horn,Kulu Duda II,N/A,4,588,15,N/A,False,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,WBC,N/A,N/A,Kulu Duda III,hunting-horn,Upgrade,Odogaron Claw,2,Kulu-Ya-Ku Beak,2.0,Kulu-Ya-Ku Plume,4.0,Warped Bone,3.0,hunting-horn,False,70,50,80,100,0,0,0
1029,447,Dancing Davul I,hunting-horn,Kulu Duda III,N/A,5,630,25,N/A,True,Sleep,240.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,PBC,N/A,N/A,Dancing Davul I,hunting-horn,Upgrade,Kulu-Ya-Ku Beak+,3,Kulu-Ya-Ku Hide+,4.0,Kulu-Ya-Ku Scale+,6.0,N/A,N/A,hunting-horn,False,110,50,80,100,10,0,0
1030,448,Dancing Davul II,hunting-horn,Dancing Davul I,N/A,6,672,25,N/A,True,Sleep,300.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,PBC,N/A,N/A,Dancing Davul II,hunting-horn,Upgrade,Odogaron Claw+,2,Kulu-Ya-Ku Beak+,4.0,Kulu-Ya-Ku Plume+,3.0,Brutal Bone,3.0,hunting-horn,False,100,50,50,80,70,0,0
1031,449,Dancing Davul III,hunting-horn,Dancing Davul II,N/A,6,714,25,N/A,True,Sleep,360.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,PBC,N/A,N/A,Dancing Davul III,hunting-horn,Upgrade,Nergigante Talon,2,Kulu-Ya-Ku Beak+,5.0,Kulu-Ya-Ku Plume+,4.0,Bird Wyvern Gem,1.0,hunting-horn,False,90,60,80,80,70,20,0
1032,2429,Taghrid al-Nasr I,hunting-horn,Dancing Davul III,N/A,9,966,25,N/A,True,Sleep,390.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,PBC,N/A,N/A,Taghrid al-Nasr I,hunting-horn,Create,Large Kulu-Ya-Ku Beak,2,Kulu-Ya-Ku Thickhide,4.0,Kulu-Ya-Ku Shard,5.0,Fey Wyvern Gem,1.0,hunting-horn,False,110,30,30,110,40,80,0
1033,2429,Taghrid al-Nasr I,hunting-horn,Dancing Davul III,N/A,9,966,25,N/A,True,Sleep,390.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,PBC,N/A,N/A,Taghrid al-Nasr I,hunting-horn,Upgrade,Large Kulu-Ya-Ku Beak,1,Kulu-Ya-Ku Thickhide,2.0,Kulu-Ya-Ku Shard,3.0,Thick Bone,2.0,hunting-horn,False,110,30,30,110,40,80,0
1034,2430,Taghrid al-Nasr II,hunting-horn,Taghrid al-Nasr I,N/A,10,1092,25,N/A,True,Sleep,420.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,PBC,N/A,N/A,Taghrid al-Nasr II,hunting-horn,Upgrade,Nargacuga Hardfang,2,Large Kulu-Ya-Ku Beak,2.0,Large Kulu-Ya-Ku Plume,3.0,Monster Slogbone,3.0,hunting-horn,False,110,30,30,110,40,80,0
1035,2431,Striped Dragonga,hunting-horn,Taghrid al-Nasr I,N/A,10,1050,-20,N/A,True,Blast,270.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,PRC,N/A,N/A,Striped Dragonga,hunting-horn,Upgrade,Tigrex Hardclaw,3,Tigrex Shard,4.0,Monster Slogbone,3.0,Thick Bone,5.0,hunting-horn,False,80,30,30,110,40,110,0
1036,2432,Striped Dragonga+,hunting-horn,Striped Dragonga,N/A,10,1092,-20,N/A,True,Blast,300.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,PRC,N/A,N/A,Striped Dragonga+,hunting-horn,Upgrade,Blackcurl Stouthorn,2,Tigrex Hardfang,4.0,Tigrex Lash,1.0,Tigrex Mantle,1.0,hunting-horn,False,70,30,30,110,40,120,0
1037,2433,Tigrex Horn,hunting-horn,Striped Dragonga+,N/A,11,1176,-20,N/A,True,Blast,330.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,PRC,N/A,N/A,Tigrex Horn,hunting-horn,Upgrade,Daora Hardclaw,2,Tigrex Hardfang,2.0,Tigrex Cortex,4.0,Pure Dragon Blood,5.0,hunting-horn,False,60,30,30,110,40,130,0
1038,2434,Accursed Wail,hunting-horn,Striped Dragonga,N/A,11,1176,-30,N/A,True,Sleep,210.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,PRG,N/A,N/A,Accursed Wail,hunting-horn,Upgrade,Brute Tigrex Hardclaw,3,Brute Tigrex Shard,5.0,Brute Tigrex Hardfang,2.0,Large Wyvern Gem,1.0,hunting-horn,False,100,20,30,90,90,30,40
1039,2435,Ogrebite,hunting-horn,Accursed Wail,N/A,12,1218,-30,N/A,True,Sleep,270.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,PRG,N/A,N/A,Ogrebite,hunting-horn,Upgrade,Tempered Ebonjaw,5,Brute Tigrex Hardclaw,4.0,Brute Tigrex Hardfang,3.0,Tigrex Mantle,1.0,hunting-horn,False,90,20,30,90,90,40,40
1040,450,Valkyrie Chordmaker,hunting-horn,Kulu Duda I,N/A,3,462,15,N/A,False,Fire,150.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,WBY,N/A,N/A,Valkyrie Chordmaker,hunting-horn,Create,Rathian Shell,5,Machalite Ore,10.0,Poison Sac,3.0,Rathian Plate,1.0,hunting-horn,False,60,50,80,110,0,0,0
1041,450,Valkyrie Chordmaker,hunting-horn,Kulu Duda I,N/A,3,462,15,N/A,False,Fire,150.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,WBY,N/A,N/A,Valkyrie Chordmaker,hunting-horn,Upgrade,Rathian Spike,3,Rathian Scale,5.0,Rathian Shell,4.0,N/A,N/A,hunting-horn,False,60,50,80,110,0,0,0
1042,451,Queen Chordmaker,hunting-horn,Valkyrie Chordmaker,N/A,5,630,15,N/A,False,Fire,180.0,N/A,N/A,N/A,2,0,0,N/A,N/A,N/A,N/A,N/A,PBY,N/A,N/A,Queen Chordmaker,hunting-horn,Upgrade,Rathian Spike+,3,Rathian Scale+,5.0,Rathian Carapace,4.0,Rathian Plate,1.0,hunting-horn,False,100,50,50,80,70,0,0
1043,452,Coral Chordmaker,hunting-horn,Queen Chordmaker,N/A,6,714,25,N/A,False,Fire,210.0,N/A,N/A,N/A,2,0,0,N/A,N/A,N/A,N/A,N/A,PBY,N/A,N/A,Coral Chordmaker,hunting-horn,Upgrade,Rathian Spike+,4,Pink Rathian Scale+,5.0,Pink Rathian Carapace,4.0,Wyvern Gem,1.0,hunting-horn,False,80,50,50,80,90,0,0
1044,453,Royal Chordmaker,hunting-horn,Coral Chordmaker,N/A,7,798,25,N/A,False,Fire,240.0,N/A,N/A,N/A,2,0,0,N/A,N/A,N/A,N/A,N/A,PBY,N/A,N/A,Royal Chordmaker,hunting-horn,Upgrade,Elder Dragon Blood,3,Rathian Spike+,5.0,Pink Rathian Scale+,6.0,Rathian Ruby,1.0,hunting-horn,False,70,50,60,120,60,40,0
1045,2436,Royal Chordmaker+,hunting-horn,Royal Chordmaker,N/A,9,924,25,N/A,False,Fire,270.0,N/A,N/A,N/A,2,0,0,N/A,N/A,N/A,N/A,N/A,PBY,N/A,N/A,Royal Chordmaker+,hunting-horn,Upgrade,Rathian Surspike,3,Rathian Shard,5.0,Rathian Cortex,4.0,N/A,N/A,hunting-horn,False,90,100,40,50,70,50,0
1046,2437,Regal Flute,hunting-horn,Royal Chordmaker+,N/A,10,1008,25,N/A,False,Fire,300.0,N/A,N/A,N/A,2,0,0,N/A,N/A,N/A,N/A,N/A,PBY,N/A,N/A,Regal Flute,hunting-horn,Upgrade,Monster Solidbone,5,Pink Rathian Shard,4.0,Pink Rathian Cortex,3.0,Rathian Mantle,1.0,hunting-horn,False,110,30,30,110,40,80,0
1047,2438,Gold Chordmaker,hunting-horn,Regal Flute,N/A,12,1134,25,N/A,False,Fire,420.0,N/A,N/A,N/A,2,0,0,N/A,N/A,N/A,N/A,N/A,PBY,N/A,N/A,Gold Chordmaker,hunting-horn,Upgrade,Gold Rathian Surspike,3,Gold Rathian Shard,5.0,Gold Rathian Cortex,4.0,Rath Gleam,1.0,hunting-horn,False,120,30,30,60,50,80,30
1048,454,Aqua Bagpipe I,hunting-horn,Metal Bagpipe II,N/A,2,420,0,N/A,False,Water,120.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,WRC,N/A,N/A,Aqua Bagpipe I,hunting-horn,Upgrade,Earth Crystal,3,Jyuratodus Shell,1.0,Jyuratodus Scale,3.0,Aqua Sac,1.0,hunting-horn,False,60,70,30,90,0,0,0
1049,455,Aqua Bagpipe II,hunting-horn,Aqua Bagpipe I,N/A,3,504,0,N/A,False,Water,150.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,WRC,N/A,N/A,Aqua Bagpipe II,hunting-horn,Upgrade,Dragonite Ore,5,Jyuratodus Fin,3.0,Jyuratodus Fang,2.0,Gajau Skin,3.0,hunting-horn,False,70,50,80,100,0,0,0
1050,456,Aqua Bagpipe III,hunting-horn,Aqua Bagpipe II,N/A,4,546,0,N/A,False,Water,180.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,WRC,N/A,N/A,Aqua Bagpipe III,hunting-horn,Upgrade,Monster Bone+,2,Jyuratodus Fang,4.0,Coral Crystal,3.0,Gajau Whisker,3.0,hunting-horn,False,60,50,80,110,0,0,0
1051,457,Water Tamtam I,hunting-horn,Aqua Bagpipe III,N/A,5,588,0,N/A,False,Water,210.0,N/A,N/A,N/A,2,0,0,N/A,N/A,N/A,N/A,N/A,PRC,N/A,N/A,Water Tamtam I,hunting-horn,Upgrade,Carbalite Ore,5,Jyuratodus Carapace,2.0,Jyuratodus Scale+,3.0,Gajau Scale,5.0,hunting-horn,False,100,50,80,100,20,0,0
1052,458,Water Tamtam II,hunting-horn,Water Tamtam I,N/A,6,672,0,N/A,False,Water,240.0,N/A,N/A,N/A,2,0,0,N/A,N/A,N/A,N/A,N/A,PRC,N/A,N/A,Water Tamtam II,hunting-horn,Upgrade,Fucium Ore,5,Jyuratodus Fin+,4.0,Torrent Sac,3.0,Grand Gajau Whisker,3.0,hunting-horn,False,90,50,50,80,80,0,0
1053,459,Water Tamtam III,hunting-horn,Water Tamtam II,N/A,6,756,0,N/A,False,Water,270.0,N/A,N/A,N/A,2,0,0,N/A,N/A,N/A,N/A,N/A,PRC,N/A,N/A,Water Tamtam III,hunting-horn,Upgrade,Elder Dragon Blood,3,Jyuratodus Fin+,6.0,Jyuratodus Fang+,5.0,Wyvern Gem,1.0,hunting-horn,False,90,60,80,80,70,20,0
1054,2439,Water Tamtam IV,hunting-horn,Water Tamtam III,N/A,9,882,0,N/A,False,Water,360.0,N/A,N/A,N/A,2,0,0,N/A,N/A,N/A,N/A,N/A,PRC,N/A,N/A,Water Tamtam IV,hunting-horn,Create,Jyuratodus Grandfin,2,Jyuratodus Hardfang,2.0,Jyuratodus Shard,6.0,Large Wyvern Gem,1.0,hunting-horn,False,110,80,30,30,80,70,0
1055,2439,Water Tamtam IV,hunting-horn,Water Tamtam III,N/A,9,882,0,N/A,False,Water,360.0,N/A,N/A,N/A,2,0,0,N/A,N/A,N/A,N/A,N/A,PRC,N/A,N/A,Water Tamtam IV,hunting-horn,Upgrade,Jyuratodus Grandfin,1,Jyuratodus Hardfang,1.0,Jyuratodus Shard,3.0,Gajau Thickhide,2.0,hunting-horn,False,110,80,30,30,80,70,0
1056,2440,Laguna Drum I,hunting-horn,Water Tamtam IV,N/A,9,924,0,N/A,False,Water,450.0,N/A,N/A,N/A,2,1,0,N/A,N/A,N/A,N/A,N/A,PRC,N/A,N/A,Laguna Drum I,hunting-horn,Upgrade,Coral Pukei-Pukei Shard,3,Coral Pukei-Pukei Fellwing,2.0,Flood Sac,2.0,Bathycite Ore,2.0,hunting-horn,False,80,80,30,30,80,100,0
1057,2441,Laguna Drum II,hunting-horn,Laguna Drum I,N/A,10,1008,0,N/A,False,Water,540.0,N/A,N/A,N/A,2,1,0,N/A,N/A,N/A,N/A,N/A,PRC,N/A,N/A,Laguna Drum II,hunting-horn,Upgrade,Acidic Glavenus Hardfang,2,Monster Solidbone,3.0,Large Coral Pukei-Pukei Sac,1.0,Coral Pukei-Pukei Lash,1.0,hunting-horn,False,120,30,30,60,50,60,50
1058,2442,Hidden Harmonic,hunting-horn,Water Tamtam IV,N/A,10,924,10,N/A,True,Poison,480.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,PBC,N/A,N/A,Hidden Harmonic,hunting-horn,Upgrade,Nargacuga Hardfang,2,Nargacuga Shard,3.0,Nargacuga Tailspear,2.0,Meldspar Ore,1.0,hunting-horn,False,90,80,30,30,80,90,0
1059,2443,Hidden Harmonic+,hunting-horn,Hidden Harmonic,N/A,10,966,15,N/A,True,Poison,540.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,PBC,N/A,N/A,Hidden Harmonic+,hunting-horn,Upgrade,Fulgur Anjanath Hardfang,3,Nargacuga Cutwing+,4.0,Nargacuga Lash,1.0,Nargacuga Mantle,1.0,hunting-horn,False,150,20,20,70,40,30,70
1060,2444,Cry in the Night,hunting-horn,Hidden Harmonic+,N/A,11,1008,20,N/A,True,Poison,600.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,PBC,N/A,N/A,Cry in the Night,hunting-horn,Upgrade,Shadowpierce Fang,2,Nargacuga Cutwing+,4.0,Nargacuga Hardfang,4.0,Purecrystal,1.0,hunting-horn,False,140,20,20,70,40,30,80
1061,460,Glacial Bagpipe I,hunting-horn,Aqua Bagpipe II,N/A,4,546,0,N/A,False,Ice,240.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,WBG,N/A,N/A,Glacial Bagpipe I,hunting-horn,Upgrade,Legiana Claw,3,Legiana Scale,4.0,Frost Sac,2.0,N/A,N/A,hunting-horn,False,50,50,80,120,0,0,0
1062,461,Glacial Bagpipe II,hunting-horn,Glacial Bagpipe I,N/A,5,588,0,N/A,False,Ice,300.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,WBG,N/A,N/A,Glacial Bagpipe II,hunting-horn,Upgrade,Paolumu Wing,4,Legiana Claw,4.0,Legiana Tail Webbing,3.0,Legiana Plate,1.0,hunting-horn,False,110,50,50,80,60,0,0
1063,462,Sectored,hunting-horn,Glacial Bagpipe II,N/A,6,630,0,N/A,False,Ice,330.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,PBG,N/A,N/A,Sectored,hunting-horn,Upgrade,Legiana Claw+,3,Legiana Scale+,5.0,Legiana Wing,3.0,Freezer Sac,2.0,hunting-horn,False,100,50,50,80,70,0,0
1064,463,Legia Sectored,hunting-horn,Sectored,N/A,7,672,0,N/A,False,Ice,360.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,PBG,N/A,N/A,Legia Sectored,hunting-horn,Upgrade,Daora Claw+,2,Legiana Claw+,5.0,Legiana Hide+,3.0,Legiana Gem,1.0,hunting-horn,False,130,30,60,80,40,60,0
1065,2445,Legia Sectored+,hunting-horn,Legia Sectored,N/A,10,882,0,N/A,False,Ice,390.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,PBG,N/A,N/A,Legia Sectored+,hunting-horn,Upgrade,Legiana Hardclaw,3,Legiana Shard,4.0,Legiana Tail Webbing+,1.0,Frozen Bone,4.0,hunting-horn,False,100,80,30,30,80,80,0
1066,2446,Hoarcry Sectored,hunting-horn,Legia Sectored+,N/A,10,924,0,N/A,False,Ice,570.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,PBG,N/A,N/A,Hoarcry Sectored,hunting-horn,Upgrade,Obsidian Icetalon,2,Rimed Hide,5.0,Stark Wing,2.0,Cryo Sac,4.0,hunting-horn,False,80,80,30,30,80,100,0
1067,2447,Lilim Glacia,hunting-horn,Hoarcry Sectored,N/A,11,1008,0,N/A,False,Ice,600.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,PBG,N/A,N/A,Lilim Glacia,hunting-horn,Upgrade,Velkhana Hardclaw,2,Obsidian Icetalon,4.0,Stark Wing,2.0,Legiana Mantle,1.0,hunting-horn,False,60,20,30,90,90,70,40
1068,464,Bone Horn I,hunting-horn,N/A,N/A,1,420,0,N/A,False,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,WRC,N/A,N/A,Bone Horn I,hunting-horn,Create,Monster Bone S,1,N/A,N/A,N/A,N/A,N/A,N/A,hunting-horn,False,110,60,80,0,0,0,0
1069,465,Bone Horn II,hunting-horn,Bone Horn I,N/A,1,462,0,N/A,False,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,WRC,N/A,N/A,Bone Horn II,hunting-horn,Upgrade,Monster Bone S,2,N/A,N/A,N/A,N/A,N/A,N/A,hunting-horn,False,90,60,80,20,0,0,0
1070,466,Bone Horn III,hunting-horn,Bone Horn II,N/A,2,504,0,N/A,False,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,WRC,N/A,N/A,Bone Horn III,hunting-horn,Upgrade,Monster Bone M,2,Ancient Bone,1.0,N/A,N/A,N/A,N/A,hunting-horn,False,80,50,50,70,0,0,0
1071,467,Hard Bone Horn I,hunting-horn,Bone Horn III,N/A,3,588,0,N/A,False,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,WRC,N/A,N/A,Hard Bone Horn I,hunting-horn,Upgrade,Monster Bone L,1,Monster Bone M,5.0,Boulder Bone,2.0,N/A,N/A,hunting-horn,False,120,70,30,80,0,0,0
1072,468,Hard Bone Horn II,hunting-horn,Hard Bone Horn I,N/A,4,630,0,N/A,False,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,WRC,N/A,N/A,Hard Bone Horn II,hunting-horn,Upgrade,Monster Bone+,2,Monster Bone L,1.0,Sturdy Bone,4.0,N/A,N/A,hunting-horn,False,110,70,30,90,0,0,0
1073,469,Hard Bone Horn III,hunting-horn,Hard Bone Horn II,N/A,5,672,0,N/A,True,Ice,180.0,N/A,N/A,N/A,2,0,0,N/A,N/A,N/A,N/A,N/A,WRC,N/A,N/A,Hard Bone Horn III,hunting-horn,Upgrade,Monster Keenbone,2,Monster Bone+,2.0,Quality Bone,2.0,N/A,N/A,hunting-horn,False,140,70,30,100,10,0,0
1074,470,Heavy Bone Horn I,hunting-horn,Hard Bone Horn III,N/A,6,714,0,10.0,True,Ice,210.0,N/A,N/A,N/A,2,0,0,N/A,N/A,N/A,N/A,N/A,PRC,N/A,N/A,Heavy Bone Horn I,hunting-horn,Upgrade,Monster Hardbone,4,Monster Keenbone,6.0,Quality Bone,10.0,N/A,N/A,hunting-horn,False,110,100,40,40,60,0,0
1075,471,Heavy Bone Horn II,hunting-horn,Heavy Bone Horn I,N/A,6,798,0,10.0,True,Ice,240.0,N/A,N/A,N/A,3,0,0,N/A,N/A,N/A,N/A,N/A,PRC,N/A,N/A,Heavy Bone Horn II,hunting-horn,Upgrade,Elder Dragon Bone,4,Monster Hardbone,6.0,Quality Bone,20.0,Dragonbone Relic,1.0,hunting-horn,False,110,120,40,50,80,0,0
1076,2448,Mad Bone Horn I,hunting-horn,Heavy Bone Horn II,N/A,9,966,0,35.0,True,Ice,270.0,N/A,N/A,N/A,3,0,0,N/A,N/A,N/A,N/A,N/A,PRC,N/A,N/A,Mad Bone Horn I,hunting-horn,Create,Thick Bone,6,Quality Bone,8.0,Monster Toughbone,4.0,Dragonbone Artifact,1.0,hunting-horn,False,110,100,40,50,50,50,0
1077,2448,Mad Bone Horn I,hunting-horn,Heavy Bone Horn II,N/A,9,966,0,35.0,True,Ice,270.0,N/A,N/A,N/A,3,0,0,N/A,N/A,N/A,N/A,N/A,PRC,N/A,N/A,Mad Bone Horn I,hunting-horn,Upgrade,Thick Bone,2,Quality Bone,4.0,Monster Hardbone,4.0,Frozen Bone,1.0,hunting-horn,False,110,100,40,50,50,50,0
1078,2449,Mad Bone Horn II,hunting-horn,Mad Bone Horn I,N/A,10,1050,0,35.0,True,Ice,300.0,N/A,N/A,N/A,3,0,0,N/A,N/A,N/A,N/A,N/A,PRC,N/A,N/A,Mad Bone Horn II,hunting-horn,Upgrade,Monster Solidbone,2,Monster Slogbone,3.0,Thick Bone,4.0,Monster Essence,2.0,hunting-horn,False,100,100,40,50,60,50,0
1079,2450,Mad Bone Horn III,hunting-horn,Mad Bone Horn II,N/A,11,1176,0,35.0,True,Ice,330.0,N/A,N/A,N/A,3,0,0,N/A,N/A,N/A,N/A,N/A,PRC,N/A,N/A,Mad Bone Horn III,hunting-horn,Upgrade,Large Elder Dragon Bone,3,Monster Solidbone,4.0,Thick Bone,6.0,Dragonbone Artifact,1.0,hunting-horn,False,90,100,40,50,70,50,0
1080,2451,Icespiel,hunting-horn,Mad Bone Horn II,N/A,11,1092,0,N/A,False,Ice,240.0,N/A,N/A,N/A,4,0,0,N/A,N/A,N/A,N/A,N/A,PRB,N/A,N/A,Icespiel,hunting-horn,Upgrade,Crystal Shard,5,Velkhana Hardclaw,3.0,Velkhana Lash,1.0,Purecrystal,1.0,hunting-horn,False,150,30,30,60,50,30,50
1081,2452,Sonorous Eisfyl,hunting-horn,Icespiel,N/A,12,1134,0,N/A,False,Ice,270.0,N/A,N/A,N/A,4,0,0,N/A,N/A,N/A,N/A,N/A,PRB,N/A,N/A,Sonorous Eisfyl,hunting-horn,Upgrade,Shara Ishvalda Tenderclaw,3,Velkhana Crownhorn,4.0,Velkhana Hardclaw,4.0,Velkhana Crystal,1.0,hunting-horn,False,140,30,30,60,50,40,50
1082,472,Gama Horn I,hunting-horn,Hard Bone Horn III,N/A,6,756,0,N/A,False,Blast,120.0,N/A,N/A,N/A,2,2,0,N/A,N/A,N/A,N/A,N/A,PRB,N/A,N/A,Gama Horn I,hunting-horn,Upgrade,Dodogama Talon,4,Dodogama Scale+,6.0,Dodogama Hide+,4.0,N/A,N/A,hunting-horn,False,100,100,40,40,70,0,0
1083,473,Gama Horn II,hunting-horn,Gama Horn I,N/A,7,798,0,N/A,False,Blast,150.0,N/A,N/A,N/A,2,2,0,N/A,N/A,N/A,N/A,N/A,PRB,N/A,N/A,Gama Horn II,hunting-horn,Upgrade,Fire Dragon Scale+,4,Dodogama Jaw,4.0,Dodogama Tail,3.0,Wyvern Gem,1.0,hunting-horn,False,120,110,40,40,70,20,0
1084,2453,Gama Chorus I,hunting-horn,Gama Horn II,N/A,9,924,0,N/A,False,Blast,210.0,N/A,N/A,N/A,3,2,0,N/A,N/A,N/A,N/A,N/A,PRB,N/A,N/A,Gama Chorus I,hunting-horn,Create,Dodogama Hardclaw,4,Dodogama Mandible,2.0,Dodogama Shard,6.0,Dragonbone Artifact,1.0,hunting-horn,False,100,80,30,30,80,80,0
1085,2453,Gama Chorus I,hunting-horn,Gama Horn II,N/A,9,924,0,N/A,False,Blast,210.0,N/A,N/A,N/A,3,2,0,N/A,N/A,N/A,N/A,N/A,PRB,N/A,N/A,Gama Chorus I,hunting-horn,Upgrade,Dodogama Hardclaw,2,Dodogama Shard,3.0,Dodogama Thickhide,2.0,Gastodon Husk,2.0,hunting-horn,False,100,80,30,30,80,80,0
1086,2454,Gama Chorus II,hunting-horn,Gama Chorus I,N/A,10,1008,0,N/A,False,Blast,270.0,N/A,N/A,N/A,3,2,0,N/A,N/A,N/A,N/A,N/A,PRB,N/A,N/A,Gama Chorus II,hunting-horn,Upgrade,Fine Brachydios Ebonshell,2,Dodogama Mandible,2.0,Dodogama Lash,1.0,Monster Slogbone,5.0,hunting-horn,False,140,30,30,60,50,60,30
1087,2455,Hell Horn,hunting-horn,Gama Chorus I,N/A,10,924,0,N/A,False,Fire,240.0,N/A,N/A,N/A,1,0,0,N/A,N/A,N/A,N/A,N/A,PRG,N/A,N/A,Hell Horn,hunting-horn,Upgrade,Glavenus Hardfang,2,Glavenus Shard,4.0,Molten Bursa,2.0,Eltalite Ore,6.0,hunting-horn,False,110,30,30,110,40,80,0
1088,2456,Hell Horn+,hunting-horn,Hell Horn,N/A,10,1008,0,N/A,False,Fire,270.0,N/A,N/A,N/A,1,0,0,N/A,N/A,N/A,N/A,N/A,PRG,N/A,N/A,Hell Horn+,hunting-horn,Upgrade,Ebony Odogaron Hardfang,3,Glavenus Hellshell,4.0,Glavenus Tailedge,1.0,Glavenus Mantle,1.0,hunting-horn,False,120,30,30,60,50,80,30
1089,2457,Glavenus Horn,hunting-horn,Hell Horn+,N/A,11,1092,0,N/A,False,Fire,330.0,N/A,N/A,N/A,1,0,0,N/A,N/A,N/A,N/A,N/A,PRG,N/A,N/A,Glavenus Horn,hunting-horn,Upgrade,Fire Dragon Hardclaw,2,Glavenus Hardfang,5.0,Glavenus Hellshell,4.0,Pure Dragon Blood,3.0,hunting-horn,False,120,30,30,60,50,80,30
1090,474,Blazing Horn I,hunting-horn,Bone Horn III,N/A,3,546,-20,N/A,False,Fire,210.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,WBG,N/A,N/A,Blazing Horn I,hunting-horn,Upgrade,Anjanath Fang,2,Anjanath Scale,3.0,Flame Sac,1.0,N/A,N/A,hunting-horn,False,130,70,30,70,0,0,0
1091,475,Blazing Horn II,hunting-horn,Blazing Horn I,N/A,4,630,-20,N/A,False,Fire,240.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,WBG,N/A,N/A,Blazing Horn II,hunting-horn,Upgrade,Rathalos Marrow,1,Anjanath Fang,4.0,Anjanath Nosebone,1.0,Anjanath Tail,1.0,hunting-horn,False,120,70,30,80,0,0,0
1092,476,Anja Barone I,hunting-horn,Blazing Horn II,N/A,5,672,-20,N/A,False,Fire,270.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,PBG,N/A,N/A,Anja Barone I,hunting-horn,Upgrade,Anjanath Fang+,4,Anjanath Scale+,5.0,Inferno Sac,3.0,Anjanath Plate,1.0,hunting-horn,False,140,70,30,100,10,0,0
1093,477,Anja Barone II,hunting-horn,Anja Barone I,N/A,6,798,-20,N/A,False,Fire,330.0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,PBG,N/A,N/A,Anja Barone II,hunting-horn,Upgrade,Rathalos Medulla,2,Anjanath Fang+,5.0,Anjanath Pelt+,4.0,Firecell Stone,1.0,hunting-horn,False,130,70,30,100,20,0,0
